qid	pid	score,pid	query	score
963309	3457029	14.769746780395508,
1054288	3742251	16.04422378540039,
185025	1568593	15.794916152954102,
838049	2566897	16.019485473632812,
403891	8400276	14.898574829101562,
927608	5126661	15.468961715698242,
1037280	4849062	14.766283988952637,
70503	1756026	14.969380378723145,
831630	4607624	15.965465545654297,
341748	6657778	15.383956909179688,
13896	3005556	15.34872817993164,
14717	6735910	15.494075775146484,
882299	3037697	15.85903549194336,
938532	3830002	15.197517395019531,
336837	3501936	13.923367500305176,
1054413	5310588	14.534031867980957,
1000153	3606427	15.004467010498047,
479830	5388792	14.95390510559082,
1054276	5985148	15.619647979736328,
985422	4444568	15.17547607421875,
415145	523876	15.534568786621094,
992156	4592489	15.635871887207031,
430039	1572609	15.734394073486328,
1002695	3088644	14.810644149780273,
1036863	3927280	15.15794563293457,
1163432	251956	14.909668922424316,
1038777	2559038	15.827949523925781,
317248	5407875	16.047956466674805,
660063	6777837	15.291942596435547,
540638	1034236	15.555110931396484,
115385	4901123	15.384506225585938,
882838	5300473	14.998483657836914,
1028080	4679453	15.604001998901367,
1037851	3619462	15.196063995361328,
1055416	3373287	15.861621856689453,
1002559	4454321	15.022724151611328,
990483	2747483	15.310895919799805,
52755	166840	14.795949935913086,
1034912	4540481	15.466291427612305,
1147143	1860993	15.037696838378906,
964017	3220132	14.79755687713623,
1034395	3593111	15.63514518737793,
861073	4930005	15.609920501708984,
213191	6466867	16.044340133666992,
958350	2518553	15.382513046264648,
1003307	3886021	15.000373840332031,
322803	2585046	15.446388244628906,
998914	2838894	15.33816909790039,
868669	4611627	16.22791290283203,
448379	3332792	15.877702713012695,
1142394	2309167	14.322912216186523,
337408	5001691	14.555004119873047,
1018667	4412446	15.689506530761719,
960740	4094457	15.773818969726562,
1057062	5331832	15.384157180786133,
540371	1361561	15.374237060546875,
1051155	3862278	15.842763900756836,
124020	5720664	15.807762145996094,
762728	4057543	16.326488494873047,
619659	587799	15.752592086791992,
417586	6812776	14.355650901794434,
862967	2707762	14.654497146606445,
1137164	2811605	15.290033340454102,
474371	6923834	15.46829605102539,
441031	1950670	15.200176239013672,
836367	5377247	15.282291412353516,
1174555	1319018	15.273120880126953,
962276	3709987	15.262147903442383,
1046934	5396571	15.280231475830078,
1032307	3247754	14.946334838867188,
1017208	3464419	15.507133483886719,
782042	5091437	15.259506225585938,
1032105	3467651	14.025202751159668,
912724	4081685	15.123249053955078,
142574	6578246	15.235712051391602,
179199	2630476	15.805404663085938,
1041176	2271453	16.05455207824707,
927712	3517274	13.67072868347168,
843252	2473055	15.491569519042969,
428907	6742327	15.300907135009766,
1002072	2758477	14.201202392578125,
408608	6028182	15.506874084472656,
1141787	2368077	15.59367561340332,
321950	568945	16.05386734008789,
1045982	3560461	15.201108932495117,
1047754	4485422	15.41757583618164,
466171	312638	14.632851600646973,
1002786	3657904	15.579601287841797,
334492	6555269	15.325223922729492,
297493	1252494	15.529638290405273,
864317	2835907	15.676685333251953,
1042313	5196499	16.66562271118164,
340698	5722776	15.009824752807617,
741208	517168	15.721118927001953,
504367	3796184	15.639036178588867,
1047605	4494254	15.282285690307617,
1036882	3448124	15.513538360595703,
449830	1512701	15.890422821044922,
900548	4066643	15.4000244140625,
1046885	2454084	15.459442138671875,
914012	2687055	14.892509460449219,
1144312	2123904	14.882447242736816,
1027179	4591455	15.314287185668945,
331525	4461950	16.450986862182617,
928880	4189345	15.361461639404297,
1053378	3469204	14.89546012878418,
1034373	2974882	15.375005722045898,
420289	1945186	15.535661697387695,
897079	4854443	16.189083099365234,
1165302	8410952	15.470661163330078,
919142	6217646	15.77621841430664,
1037246	3641277	15.638086318969727,
968671	3262101	15.276863098144531,
949872	3383135	15.407852172851562,
1036188	4961055	15.0675048828125,
804380	2566311	14.817375183105469,
959274	4527750	15.643974304199219,
1176068	6946162	15.994003295898438,
897383	3105985	15.285593032836914,
974548	3523967	15.964473724365234,
179795	6151947	16.349191665649414,
919644	4574580	15.868066787719727,
442669	654372	15.446674346923828,
885485	3301969	15.998004913330078,
900595	4688413	15.529537200927734,
917835	5211363	14.959879875183105,
144354	3793220	14.852015495300293,
144009	851427	15.106292724609375,
447226	1896364	15.340648651123047,
949974	4988574	15.958930969238281,
336594	3523222	15.306610107421875,
1038451	3263671	15.799003601074219,
334149	4683217	13.712196350097656,
142505	2978488	15.39261245727539,
876261	4268372	15.249900817871094,
665260	1248346	15.608631134033203,
333258	4295321	15.594341278076172,
340852	1511666	15.660503387451172,
1146172	1949842	15.02701187133789,
143693	4720951	15.057086944580078,
317416	4849862	16.57010841369629,
446157	1940506	15.539104461669922,
1057607	3293149	16.404218673706055,
1026388	4280862	15.764198303222656,
1039985	4520598	14.627833366394043,
341099	3395885	16.572439193725586,
170661	2498538	15.978527069091797,
294751	1277874	15.860219955444336,
522430	1351643	14.970685005187988,
1163240	273735	15.562896728515625,
196742	4007671	16.125532150268555,
879216	4951161	15.185937881469727,
212972	4598285	15.506256103515625,
1138773	2656982	15.97426986694336,
989968	3906936	14.939139366149902,
1153667	1239037	16.034399032592773,
962606	2593354	14.74730110168457,
494527	1270430	14.031943321228027,
334810	6491682	16.549325942993164,
1002955	6316160	15.738557815551758,
1054857	3524322	14.746026039123535,
450110	877366	15.231101989746094,
1033457	4205112	14.566097259521484,
1057143	3387800	15.72506332397461,
1005532	5101167	16.4075984954834,
1002390	2476452	15.74053955078125,
410856	489058	15.655792236328125,
1001885	4632212	16.00014877319336,
943096	5444221	16.148990631103516,
987259	4467219	15.548454284667969,
981622	5261691	16.294281005859375,
1043119	2390289	15.645084381103516,
969241	3995657	15.864032745361328,
461468	1684830	16.048494338989258,
740634	4165867	15.587646484375,
334658	5687977	13.744482040405273,
498684	5291400	14.958954811096191,
300180	2407210	16.003496170043945,
1065900	4272473	15.560934066772461,
1034284	3202629	14.22021770477295,
198715	4192958	15.458267211914062,
594920	479261	16.600963592529297,
1177415	6384104	16.009937286376953,
197718	3581100	15.539899826049805,
1055456	3322511	16.17498016357422,
870008	4580179	14.815117835998535,
1139023	2631795	15.353534698486328,
214552	1567502	13.690052032470703,
939772	3903066	14.874177932739258,
828281	5212252	15.621826171875,
641732	2065342	16.157957077026367,
1144508	2104975	15.18580436706543,
880171	3669453	16.159557342529297,
13099	1881334	15.762794494628906,
652170	1023320	15.713798522949219,
1035609	3334719	15.2611083984375,
1062205	2800415	15.307588577270508,
651577	1397683	16.036787033081055,
537018	4917293	15.112842559814453,
1032797	2672911	15.128257751464844,
969198	2308164	14.56873607635498,
448542	6731978	15.831659317016602,
962736	5277098	15.448318481445312,
957136	4995914	15.341606140136719,
926236	3487243	15.39920425415039,
939376	4981338	16.176509857177734,
652123	4419122	15.08160400390625,
918434	4715551	15.387060165405273,
456173	2051433	16.083911895751953,
338151	4013401	16.237483978271484,
743806	395332	15.90869140625,
1882	3872341	15.956235885620117,
461469	5207057	15.314071655273438,
1037058	4603453	16.054458618164062,
1053929	2842911	15.300825119018555,
536378	6080301	15.437763214111328,
1023665	4628018	15.748285293579102,
850875	6137739	15.957456588745117,
214506	8629244	15.606082916259766,
1044828	2530662	16.215030670166016,
213076	6398804	15.415037155151367,
1036875	4948777	15.481388092041016,
496591	1091742	16.51810073852539,
983340	4822342	15.192100524902344,
1176052	6947592	14.14306354522705,
461770	1427073	16.180042266845703,
417388	6808138	16.046730041503906,
341238	5485285	15.440855026245117,
59166	360183	16.02892303466797,
481762	1016352	16.737852096557617,
874364	6112320	15.28106689453125,
1002662	2900948	15.595880508422852,
1046919	3915926	16.21331787109375,
1042567	3582429	13.97193717956543,
213182	5411229	15.271476745605469,
144961	5565470	15.923379898071289,
806320	2456595	16.104753494262695,
620357	1866934	16.11037826538086,
1168483	5462744	15.215127944946289,
999649	2954514	15.767601013183594,
927909	2316040	16.185531616210938,
651244	6793484	15.815645217895508,
143704	5752408	15.457870483398438,
1185446	2308001	15.689872741699219,
925997	4574366	15.845148086547852,
335361	4411757	13.799738883972168,
1077511	2980439	16.057514190673828,
1037399	5983966	16.207109451293945,
1032391	3675283	15.48568344116211,
539998	4068506	15.51144027709961,
1056206	6146308	15.064563751220703,
415780	4014976	14.790081977844238,
1042510	4207526	16.300878524780273,
1003278	3936575	15.566059112548828,
422095	6277128	16.339569091796875,
215806	720940	15.978055953979492,
937073	4701897	15.287071228027344,
1028030	6096880	15.48299789428711,
107198	3702908	15.180370330810547,
1046946	3181466	14.978343963623047,
1155370	1079676	15.840417861938477,
145781	1444231	15.40865707397461,
1176104	6943161	16.20020294189453,
87097	1473973	15.518779754638672,
322595	4403115	15.916524887084961,
1137598	2771423	15.770925521850586,
1030459	6142742	16.449054718017578,
446235	5549891	15.312267303466797,
1036828	2830542	15.424304962158203,
1026513	2377821	16.29958152770996,
951275	3671799	15.425872802734375,
1030814	2797858	15.398239135742188,
1048147	4200935	14.889839172363281,
1146643	1906244	15.108404159545898,
1029730	4863280	15.652442932128906,
1062133	3492106	16.092609405517578,
449798	6041093	15.574892044067383,
1041438	5340842	15.458019256591797,
813839	2278474	15.874683380126953,
1152530	1351304	15.606807708740234,
1026423	3268246	16.246156692504883,
1137419	2787698	15.33566665649414,
619571	927405	15.476346969604492,
72777	2226526	15.738983154296875,
503603	6077214	14.919088363647461,
1053307	2829618	14.847101211547852,
92199	4116798	15.207632064819336,
145148	4221177	15.761558532714844,
416483	674205	15.321624755859375,
11486	2706501	15.485197067260742,
304080	192501	15.94720458984375,
335378	4330299	15.707796096801758,
899908	4853539	16.01878547668457,
1163261	271303	15.747360229492188,
212712	5685012	16.468286514282227,
1035533	2489510	14.91208553314209,
1056136	4199388	15.47602653503418,
336032	4157991	13.840445518493652,
1138379	2696167	15.608375549316406,
433414	2208228	16.164356231689453,
1033015	4511184	15.289588928222656,
662616	1386343	15.63585090637207,
1057554	3379111	15.68830680847168,
1002766	4836388	15.304946899414062,
539120	6037212	16.005613327026367,
928710	5129875	16.168710708618164,
318838	6222557	15.019031524658203,
1028521	4919546	14.71408462524414,
335579	5537480	15.454803466796875,
489572	6809699	15.663127899169922,
949876	3598464	16.17691993713379,
1055568	5138366	15.384016036987305,
1142412	2307114	15.693304061889648,
336848	3172900	16.122106552124023,
722886	1557953	14.822786331176758,
655964	5906656	16.178890228271484,
1033377	3738815	13.977346420288086,
433244	1298857	15.667581558227539,
261753	822202	14.811168670654297,
1030414	5144805	15.22823715209961,
432708	6982009	15.712516784667969,
856508	3712492	16.078685760498047,
518746	4512672	16.04212760925293,
143695	2074900	15.799942016601562,
144830	1961401	15.575422286987305,
144783	5641171	16.88291358947754,
539837	6172784	16.13015365600586,
930179	3205253	16.265789031982422,
870522	6296380	16.35547637939453,
905226	2711939	15.955148696899414,
489804	477648	15.505477905273438,
485504	2082607	15.849220275878906,
927952	4442763	15.37908935546875,
957316	4763646	16.281139373779297,
209472	2424455	15.757091522216797,
1149135	1683294	15.739362716674805,
143420	2331410	15.84197998046875,
540612	470286	15.753639221191406,
652782	3186393	15.63259506225586,
951755	3939429	14.993814468383789,
4870	515961	16.198278427124023,
1031921	3862246	15.267627716064453,
290665	6835964	15.871112823486328,
321775	6805312	15.874002456665039,
613861	1374869	15.186538696289062,
279089	7040199	14.057708740234375,
53733	6322780	15.661907196044922,
520691	1673588	15.987800598144531,
758462	5915805	16.172134399414062,
618903	1567963	15.151355743408203,
1138807	2653544	14.29909896850586,
1044900	4738018	15.487823486328125,
1144061	2146603	15.667652130126953,
485866	1338748	15.49142837524414,
540563	6202692	16.33154296875,
1055312	3209009	15.224567413330078,
415988	2081044	16.130287170410156,
1076367	3176570	16.04846954345703,
337379	6463981	14.747894287109375,
915134	4371241	15.18328857421875,
618703	5904073	15.223310470581055,
1031214	5962997	15.262611389160156,
950820	3699270	15.825740814208984,
972897	5298089	14.755709648132324,
1146709	1899730	15.406496047973633,
325546	1514254	14.810796737670898,
1035045	5100336	14.966934204101562,
341155	1658374	15.846206665039062,
1035641	5062217	15.69632339477539,
464395	2136445	15.291027069091797,
985468	2271614	14.854973793029785,
56031	6337693	14.987464904785156,
1032398	5274322	15.83135986328125,
290842	691855	16.34871482849121,
290854	691855	16.34871482849121,
976706	3843522	15.520341873168945,
813441	3673560	14.843792915344238,
1053926	3334856	14.320772171020508,
896460	2589770	15.2513427734375,
549388	227648	15.22652816772461,
1048599	3356147	14.767885208129883,
501378	6043487	15.642789840698242,
1031903	4602457	16.130624771118164,
335983	2844863	15.95615005493164,
868645	2309258	16.84283447265625,
1081830	3129628	16.19590950012207,
36967	5786817	16.502044677734375,
612292	4083755	16.042911529541016,
657720	4763013	15.08486557006836,
304408	5530932	16.475107192993164,
937240	3799820	14.827836036682129,
1004766	2901721	16.68849754333496,
619237	6277073	15.406417846679688,
1032393	4885049	15.496803283691406,
1034946	4112652	15.92398452758789,
851417	5310385	15.38198471069336,
336563	6808308	15.568862915039062,
48064	4280030	16.493526458740234,
1042689	3421444	15.463188171386719,
525064	1911074	15.89163589477539,
831276	5035814	16.139659881591797,
879535	2464000	15.953231811523438,
22096	6017332	14.78286361694336,
924163	5061978	15.396881103515625,
143991	5462822	15.369701385498047,
874572	2505728	16.179641723632812,
1057128	5026024	15.979259490966797,
337549	6531840	15.594364166259766,
279292	5167324	15.95089340209961,
651436	1687585	15.283119201660156,
175552	1083697	14.838677406311035,
1047156	3840207	16.942068099975586,
448386	3138168	16.035537719726562,
882564	5029556	16.19805335998535,
335310	7010024	15.541269302368164,
1002914	2312289	15.926071166992188,
286415	3823307	15.233381271362305,
928129	4946314	15.428701400756836,
16579	1798379	15.044376373291016,
973661	4360128	15.818805694580078,
1156365	984578	15.296707153320312,
57689	4272643	14.842936515808105,
838062	4110172	16.421354293823242,
909608	4407593	16.15397834777832,
789643	4338718	15.696670532226562,
948792	5050824	15.477684020996094,
